bus_id,node_name,node_phase,vr_upper,vr_lower,vi_upper,vi_lower
117,R2-12-47-3_node_42,C,-3561.638507,-3633.5908,6297.253819,6170.575526
118,R2-12-47-3_node_43,A,7280.309658,7136.14511,-2.824517869,-4.901780857
119,R2-12-47-3_node_43,C,-3561.638507,-3633.5908,6297.253819,6170.575526
120,R2-12-47-3_node_44,A,7305.073408,7160.418489,-7.937995897,-10.11856147
121,R2-12-47-3_node_44,B,-3553.488027,-3625.275664,-6174.330698,-6301.084854
122,R2-12-47-3_node_44,C,-3553.488027,-3625.275664,6295.615146,6168.969302
123,R2-12-47-3_node_45,A,7286.750904,7142.458807,-5.248032667,-7.37425555
124,R2-12-47-3_node_45,B,-3559.510469,-3631.419771,-6173.413622,-6300.14925
125,R2-12-47-3_node_45,C,-3559.510469,-3631.419771,6296.55075,6169.886378
126,R2-12-47-3_node_46,A,7280.309658,7136.14511,-2.824517869,-4.901780857
127,R2-12-47-3_node_46,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
128,R2-12-47-3_node_46,C,-3561.638507,-3633.5908,6297.253819,6170.575526
129,R2-12-47-3_node_47,A,7280.309658,7136.14511,-2.824517869,-4.901780857
130,R2-12-47-3_node_47,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
131,R2-12-47-3_node_47,C,-3561.638507,-3633.5908,6297.253819,6170.575526
132,R2-12-47-3_node_48,A,7280.309658,7136.14511,-2.824517869,-4.901780857
133,R2-12-47-3_node_48,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
134,R2-12-47-3_node_48,C,-3561.638507,-3633.5908,6297.253819,6170.575526
135,R2-12-47-3_node_49,A,7280.309658,7136.14511,-2.824517869,-4.901780857
136,R2-12-47-3_node_49,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
137,R2-12-47-3_node_49,C,-3561.638507,-3633.5908,6297.253819,6170.575526
138,R2-12-47-3_node_50,A,7280.309658,7136.14511,-2.824517869,-4.901780857
139,R2-12-47-3_node_50,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
140,R2-12-47-3_node_50,C,-3561.638507,-3633.5908,6297.253819,6170.575526
141,R2-12-47-3_node_51,A,7280.309658,7136.14511,-2.824517869,-4.901780857
142,R2-12-47-3_node_52,A,7291.503656,7147.117445,-7.036252422,-9.198600956
143,R2-12-47-3_node_52,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
144,R2-12-47-3_node_52,C,-3557.94027,-3629.817851,6296.031981,6169.377883
145,R2-12-47-3_node_53,A,7291.503656,7147.117445,-7.036252422,-9.198600956
146,R2-12-47-3_node_53,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
147,R2-12-47-3_node_53,C,-3557.94027,-3629.817851,6296.031981,6169.377883
148,R2-12-47-3_node_54,A,7291.503656,7147.117445,-7.036252422,-9.198600956
149,R2-12-47-3_node_54,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
150,R2-12-47-3_node_54,C,-3557.94027,-3629.817851,6296.031981,6169.377883
151,R2-12-47-3_node_55,A,7291.503656,7147.117445,-7.036252422,-9.198600956
152,R2-12-47-3_node_55,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
153,R2-12-47-3_node_55,C,-3557.94027,-3629.817851,6296.031981,6169.377883
154,R2-12-47-3_node_56,A,7291.02017,7146.643533,-6.8543412,-9.01301476
155,R2-12-47-3_node_56,B,-3558.100002,-3629.980811,-6173.870389,-6300.615246
156,R2-12-47-3_node_56,C,-3558.100002,-3629.980811,6296.084754,6169.429611
157,R2-12-47-3_node_57,A,7289.675249,7145.325244,-6.348315432,-8.496766249
158,R2-12-47-3_node_57,B,-3558.544333,-3630.434118,-6173.726497,-6300.468446
159,R2-12-47-3_node_57,C,-3558.544333,-3630.434118,6296.231554,6169.573503
160,R2-12-47-3_node_58,A,7288.282386,7143.959962,-5.824251495,-7.962115162
161,R2-12-47-3_node_58,B,-3559.004503,-3630.903584,-6173.577474,-6300.316413
162,R2-12-47-3_node_58,C,-3559.004503,-3630.903584,6296.383587,6169.722526
163,R2-12-47-3_node_59,A,7286.750904,7142.458807,-5.248032667,-7.37425555
164,R2-12-47-3_node_59,B,-3559.510469,-3631.419771,-6173.413622,-6300.14925
165,R2-12-47-3_node_59,C,-3559.510469,-3631.419771,6296.55075,6169.886378
166,R2-12-47-3_node_60,A,7285.186288,7140.925174,-4.65934691,-6.77367715
167,R2-12-47-3_node_60,B,-3560.027381,-3631.947126,-6173.246224,-6299.978471
168,R2-12-47-3_node_60,C,-3560.027381,-3631.947126,6296.721529,6170.053776
169,R2-12-47-3_node_61,A,7283.827347,7139.593142,-4.148046124,-6.252047056
170,R2-12-47-3_node_61,B,-3560.476344,-3632.405159,-6173.100831,-6299.830141
171,R2-12-47-3_node_61,C,-3560.476344,-3632.405159,6296.869859,6170.199169
172,R2-12-47-3_node_62,C,-3560.476344,-3632.405159,6296.869859,6170.199169
173,R2-12-47-3_node_63,A,7283.827347,7139.593142,-4.148046124,-6.252047056
174,R2-12-47-3_node_63,B,-3560.476344,-3632.405159,-6173.100831,-6299.830141
175,R2-12-47-3_node_63,C,-3560.476344,-3632.405159,6296.869859,6170.199169
176,R2-12-47-3_node_64,C,-3561.638507,-3633.5908,6297.253819,6170.575526
177,R2-12-47-3_node_65,A,7282.346102,7138.141228,-3.590728495,-5.683470485
178,R2-12-47-3_node_65,B,-3560.965713,-3632.904414,-6172.942353,-6299.668461
179,R2-12-47-3_node_65,C,-3560.965713,-3632.904414,6297.031539,6170.357647
180,R2-12-47-3_node_66,A,7280.309658,7136.14511,-2.824517869,-4.901780857
181,R2-12-47-3_node_66,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
182,R2-12-47-3_node_66,C,-3561.638507,-3633.5908,6297.253819,6170.575526
183,R2-12-47-3_node_67,C,-3561.638507,-3633.5908,6297.253819,6170.575526
184,R2-12-47-3_node_68,A,7280.309658,7136.14511,-2.824517869,-4.901780857
185,R2-12-47-3_node_68,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
186,R2-12-47-3_node_68,C,-3561.638507,-3633.5908,6297.253819,6170.575526
187,R2-12-47-3_node_69,A,7280.309658,7136.14511,-2.824517869,-4.901780857
188,R2-12-47-3_node_69,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
189,R2-12-47-3_node_69,C,-3561.638507,-3633.5908,6297.253819,6170.575526
190,R2-12-47-3_node_70,A,7280.309658,7136.14511,-2.824517869,-4.901780857
191,R2-12-47-3_node_70,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
192,R2-12-47-3_node_70,C,-3561.638507,-3633.5908,6297.253819,6170.575526
193,R2-12-47-3_node_71,A,7280.309658,7136.14511,-2.824517869,-4.901780857
194,R2-12-47-3_node_71,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
195,R2-12-47-3_node_71,C,-3561.638507,-3633.5908,6297.253819,6170.575526
196,R2-12-47-3_node_72,A,7280.309658,7136.14511,-2.824517869,-4.901780857
197,R2-12-47-3_node_72,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
198,R2-12-47-3_node_72,C,-3561.638507,-3633.5908,6297.253819,6170.575526
199,R2-12-47-3_node_73,A,7280.309658,7136.14511,-2.824517869,-4.901780857
200,R2-12-47-3_node_73,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
201,R2-12-47-3_node_73,C,-3561.638507,-3633.5908,6297.253819,6170.575526
202,R2-12-47-3_node_74,C,-3561.638507,-3633.5908,6297.253819,6170.575526
203,R2-12-47-3_node_75,C,-3561.638507,-3633.5908,6297.253819,6170.575526
204,R2-12-47-3_node_76,A,7278.852713,7134.717015,-2.276343225,-4.342531978
205,R2-12-47-3_node_76,B,-3562.119847,-3634.081865,-6172.568596,-6299.287154
206,R2-12-47-3_node_76,C,-3562.119847,-3634.081865,6297.412846,6170.731404
207,R2-12-47-3_node_77,A,7278.852713,7134.717015,-2.276343225,-4.342531978
208,R2-12-47-3_node_77,B,-3562.119847,-3634.081865,-6172.568596,-6299.287154
209,R2-12-47-3_node_77,C,-3562.119847,-3634.081865,6297.412846,6170.731404
210,R2-12-47-3_node_78,A,7278.852713,7134.717015,-2.276343225,-4.342531978
211,R2-12-47-3_node_78,B,-3562.119847,-3634.081865,-6172.568596,-6299.287154
212,R2-12-47-3_node_78,C,-3562.119847,-3634.081865,6297.412846,6170.731404
213,R2-12-47-3_node_79,C,-3563.569437,-3635.560739,6297.891768,6171.200841
214,R2-12-47-3_node_80,C,-3563.569437,-3635.560739,6297.891768,6171.200841
215,R2-12-47-3_node_81,C,-3563.569437,-3635.560739,6297.891768,6171.200841
216,R2-12-47-3_node_82,A,7274.465026,7130.416214,-0.625479018,-2.658316978
217,R2-12-47-3_node_82,B,-3563.569437,-3635.560739,-6172.099159,-6298.808232
218,R2-12-47-3_node_82,C,-3563.569437,-3635.560739,6297.891768,6171.200841
219,R2-12-47-3_node_83,A,7273.01173,7128.991696,-0.078677246,-2.100468706
220,R2-12-47-3_node_83,B,-3564.049572,-3636.050574,-6171.943671,-6298.649603
221,R2-12-47-3_node_83,C,-3564.049572,-3636.050574,6298.050397,6171.356329
222,R2-12-47-3_node_84,A,7273.01173,7128.991696,-0.078677246,-2.100468706
223,R2-12-47-3_node_84,B,-3564.049572,-3636.050574,-6171.943671,-6298.649603
224,R2-12-47-3_node_84,C,-3564.049572,-3636.050574,6298.050397,6171.356329
225,R2-12-47-3_node_85,A,7278.852713,7134.717015,-2.276343225,-4.342531978
226,R2-12-47-3_node_85,B,-3562.119847,-3634.081865,-6172.568596,-6299.287154
227,R2-12-47-3_node_85,C,-3562.119847,-3634.081865,6297.412846,6170.731404
228,R2-12-47-3_node_86,A,7280.309658,7136.14511,-2.824517869,-4.901780857
229,R2-12-47-3_node_86,C,-3561.638507,-3633.5908,6297.253819,6170.575526
230,R2-12-47-3_node_87,A,7291.503656,7147.117445,-7.036252422,-9.198600956
231,R2-12-47-3_node_87,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
232,R2-12-47-3_node_87,C,-3557.94027,-3629.817851,6296.031981,6169.377883
233,R2-12-47-3_node_88,A,7291.503656,7147.117445,-7.036252422,-9.198600956
234,R2-12-47-3_node_88,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
235,R2-12-47-3_node_88,C,-3557.94027,-3629.817851,6296.031981,6169.377883
236,R2-12-47-3_node_89,A,7291.503656,7147.117445,-7.036252422,-9.198600956
237,R2-12-47-3_node_89,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
238,R2-12-47-3_node_89,C,-3557.94027,-3629.817851,6296.031981,6169.377883
239,R2-12-47-3_node_90,A,7291.503656,7147.117445,-7.036252422,-9.198600956
240,R2-12-47-3_node_90,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
241,R2-12-47-3_node_90,C,-3557.94027,-3629.817851,6296.031981,6169.377883
242,R2-12-47-3_node_91,A,7291.503656,7147.117445,-7.036252422,-9.198600956
243,R2-12-47-3_node_91,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
244,R2-12-47-3_node_91,C,-3557.94027,-3629.817851,6296.031981,6169.377883
245,R2-12-47-3_node_92,A,7291.503656,7147.117445,-7.036252422,-9.198600956
246,R2-12-47-3_node_92,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
247,R2-12-47-3_node_92,C,-3557.94027,-3629.817851,6296.031981,6169.377883
248,R2-12-47-3_node_93,A,7291.503656,7147.117445,-7.036252422,-9.198600956
249,R2-12-47-3_node_93,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
250,R2-12-47-3_node_93,C,-3557.94027,-3629.817851,6296.031981,6169.377883
251,R2-12-47-3_node_94,A,7291.503656,7147.117445,-7.036252422,-9.198600956
252,R2-12-47-3_node_94,B,-3557.94027,-3629.817851,-6173.922117,-6300.668019
253,R2-12-47-3_node_94,C,-3557.94027,-3629.817851,6296.031981,6169.377883
254,R2-12-47-3_node_95,C,-3561.638507,-3633.5908,6297.253819,6170.575526
255,R2-12-47-3_node_96,C,-3561.638507,-3633.5908,6297.253819,6170.575526
256,R2-12-47-3_node_97,C,-3561.638507,-3633.5908,6297.253819,6170.575526
257,R2-12-47-3_node_98,C,-3561.638507,-3633.5908,6297.253819,6170.575526
258,R2-12-47-3_node_99,C,-3561.638507,-3633.5908,6297.253819,6170.575526
259,R2-12-47-3_node_100,C,-3561.638507,-3633.5908,6297.253819,6170.575526
260,R2-12-47-3_node_101,C,-3561.638507,-3633.5908,6297.253819,6170.575526
261,R2-12-47-3_node_102,C,-3561.638507,-3633.5908,6297.253819,6170.575526
262,R2-12-47-3_node_103,A,7280.309658,7136.14511,-2.824517869,-4.901780857
263,R2-12-47-3_node_103,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
264,R2-12-47-3_node_103,C,-3561.638507,-3633.5908,6297.253819,6170.575526
265,R2-12-47-3_node_104,A,7280.309658,7136.14511,-2.824517869,-4.901780857
266,R2-12-47-3_node_104,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
267,R2-12-47-3_node_104,C,-3561.638507,-3633.5908,6297.253819,6170.575526
268,R2-12-47-3_node_105,A,7280.309658,7136.14511,-2.824517869,-4.901780857
269,R2-12-47-3_node_105,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
270,R2-12-47-3_node_105,C,-3561.638507,-3633.5908,6297.253819,6170.575526
271,R2-12-47-3_node_106,A,7280.309658,7136.14511,-2.824517869,-4.901780857
272,R2-12-47-3_node_106,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
273,R2-12-47-3_node_106,C,-3561.638507,-3633.5908,6297.253819,6170.575526
274,R2-12-47-3_node_107,A,7280.309658,7136.14511,-2.824517869,-4.901780857
275,R2-12-47-3_node_107,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
276,R2-12-47-3_node_107,C,-3561.638507,-3633.5908,6297.253819,6170.575526
277,R2-12-47-3_node_108,A,7280.309658,7136.14511,-2.824517869,-4.901780857
278,R2-12-47-3_node_108,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
279,R2-12-47-3_node_108,C,-3561.638507,-3633.5908,6297.253819,6170.575526
280,R2-12-47-3_node_109,A,7280.309658,7136.14511,-2.824517869,-4.901780857
281,R2-12-47-3_node_109,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
282,R2-12-47-3_node_109,C,-3561.638507,-3633.5908,6297.253819,6170.575526
283,R2-12-47-3_node_110,A,7280.309658,7136.14511,-2.824517869,-4.901780857
284,R2-12-47-3_node_110,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
285,R2-12-47-3_node_110,C,-3561.638507,-3633.5908,6297.253819,6170.575526
286,R2-12-47-3_node_111,A,7280.309658,7136.14511,-2.824517869,-4.901780857
287,R2-12-47-3_node_111,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
288,R2-12-47-3_node_111,C,-3561.638507,-3633.5908,6297.253819,6170.575526
289,R2-12-47-3_node_112,A,7280.309658,7136.14511,-2.824517869,-4.901780857
290,R2-12-47-3_node_112,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
291,R2-12-47-3_node_112,C,-3561.638507,-3633.5908,6297.253819,6170.575526
292,R2-12-47-3_node_113,A,7280.309658,7136.14511,-2.824517869,-4.901780857
293,R2-12-47-3_node_114,A,7280.309658,7136.14511,-2.824517869,-4.901780857
294,R2-12-47-3_node_114,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
295,R2-12-47-3_node_114,C,-3561.638507,-3633.5908,6297.253819,6170.575526
296,R2-12-47-3_node_115,A,7280.309658,7136.14511,-2.824517869,-4.901780857
297,R2-12-47-3_node_115,B,-3561.638507,-3633.5908,-6172.724474,-6299.446181
298,R2-12-47-3_node_115,C,-3561.638507,-3633.5908,6297.253819,6170.575526
299,R2-12-47-3_node_116,A,7280.309658,7136.14511,-2.824517869,-4.901780857
300,R2-12-47-3_node_116,C,-3561.638507,-3633.5908,6297.253819,6170.575526
301,R2-12-47-3_node_117,A,7280.309658,7136.14511,-2.824517869,-4.901780857
302,R2-12-47-3_node_117,C,-3561.638507,-3633.5908,6297.253819,6170.575526
303,R2-12-47-3_node_118,A,7280.309658,7136.14511,-2.824517869,-4.901780857
304,R2-12-47-3_node_118,C,-3561.638507,-3633.5908,6297.253819,6170.575526
305,R2-12-47-3_node_119,A,7280.309658,7136.14511,-2.824517869,-4.901780857
306,R2-12-47-3_node_120,A,7280.309658,7136.14511,-2.824517869,-4.901780857
307,R2-12-47-3_node_121,A,7280.309658,7136.14511,-2.824517869,-4.901780857
308,R2-12-47-3_node_122,A,7280.309658,7136.14511,-2.824517869,-4.901780857
309,R2-12-47-3_node_122,C,-3561.638507,-3633.5908,6297.253819,6170.575526
310,R2-12-47-3_node_123,A,7280.309658,7136.14511,-2.824517869,-4.901780857
311,R2-12-47-3_node_124,A,7280.309658,7136.14511,-2.824517869,-4.901780857
312,R2-12-47-3_node_125,C,-3561.638507,-3633.5908,6297.253819,6170.575526
313,R2-12-47-3_node_126,C,-3561.638507,-3633.5908,6297.253819,6170.575526
314,R2-12-47-3_node_127,A,7280.309658,7136.14511,-2.824517869,-4.901780857
315,R2-12-47-3_node_128,C,-3561.638507,-3633.5908,6297.253819,6170.575526
316,R2-12-47-3_node_129,A,7280.309658,7136.14511,-2.824517869,-4.901780857
317,R2-12-47-3_node_130,A,7280.309658,7136.14511,-2.824517869,-4.901780857
318,R2-12-47-3_node_131,A,7280.309658,7136.14511,-2.824517869,-4.901780857
